"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Transcript.stable.ID"
"ENST00000533790.3",25.462388992702,-21.8208438397104,4.05598193682787,-5.3799164245727,7.45204262602983e-08,0.00537381697848263,"ENST00000533790"
"ENST00000652093.1",333.675757104284,-22.6306607701903,3.90016648880246,-5.80248582596764,6.53389188673042e-09,0.000471172011735904,"ENST00000652093"
"ENST00000677354.1",30.688269598464,-21.2624807964581,3.83710852671819,-5.54127688815817,3.00273982395785e-08,0.00216533574185248,"ENST00000677354"
"ENST00000450991.6",49.4829893330241,-21.6585389445866,3.98595589962618,-5.43371263756778,5.51934409399225e-08,0.00398010941305969,"ENST00000450991"
"ENST00000696271.1",11.1542015849975,19.0729308724187,3.27075705673078,5.83135052270825,5.49805509833329e-09,0.00039647574925101,"ENST00000696271"
"ENST00000395324.6",149.693565040182,22.4301870030444,3.73950429187716,5.99817121530428,1.99552061093583e-09,0.000143900982295805,"ENST00000395324"
"ENST00000448372.5",186.59914689783,22.1937604067778,2.66103662985334,8.34026865988725,7.41219375513376e-17,5.34508116070206e-12,"ENST00000448372"
"ENST00000552512.5",36.2572439705969,19.7450906634595,2.64900163346596,7.45378576366709,9.06992355761072e-14,6.54050327586424e-09,"ENST00000552512"
"ENST00000439930.7",283.51382911155,-24.3138122058584,3.54296218157122,-6.86256611270849,6.76344192708085e-12,4.87725324245654e-07,"ENST00000439930"
"ENST00000550804.6",16.8997162903535,-21.573241846632,3.66683183501328,-5.88334639200979,4.02053237711113e-09,0.000289928630778238,"ENST00000550804"
"ENST00000549079.6",82.2515383930713,-22.6730562429298,3.16758553211678,-7.15783552268541,8.19608060333248e-13,5.91035764467512e-08,"ENST00000549079"
"ENST00000354056.4",27.2758954772731,-21.2869769810027,3.86998567279857,-5.5005312114267,3.78648715314351e-08,0.00273051161587485,"ENST00000354056"
"ENST00000555634.5",68.570033348072,-21.6122514704525,4.09745061166059,-5.27456057894829,1.330745562481e-07,0.00959627240016301,"ENST00000555634"
"ENST00000550750.2",45.0411247306883,20.2435470290963,3.4854468482293,5.80802058117186,6.32157472920408e-09,0.000455861396872365,"ENST00000550750"
"ENST00000331710.10",80.1741272512058,-22.1435773719762,3.62750584587254,-6.10435332507365,1.03217727189434e-09,7.44323674308443e-05,"ENST00000331710"
"ENST00000688862.2",16.3311797363994,-20.8683352809375,2.94413747411774,-7.08809811511639,1.35967565398038e-12,9.80489307598331e-08,"ENST00000688862"
"ENST00000248306.8",54.2312176966852,-8.07115455655777,1.28228088808348,-6.29437327777773,3.08644296872195e-10,2.22569575360477e-05,"ENST00000248306"
"ENST00000673058.2",43.6419947468747,20.60526769375,3.42371422319766,6.018395914629,1.76153923834423e-09,0.000127028117555479,"ENST00000673058"
"ENST00000675408.1",70.1650169539105,-23.6144012056443,4.36807918641806,-5.40612937582955,6.4401285837688e-08,0.00464410552432735,"ENST00000675408"
"ENST00000705786.1",32.9277275762515,-21.897021014887,4.04387665122553,-5.41485878612318,6.13370945132324e-08,0.00442314055953822,"ENST00000705786"
"ENST00000261220.13",71.2800070879603,-21.4721459793507,3.71738237453063,-5.77614671185442,7.64307359902025e-09,0.000551157323372548,"ENST00000261220"
"ENST00000258530.8",34.3922464823647,18.9861889701103,3.16821097865406,5.99271610951115,2.06364923656231e-09,0.000148813873746982,"ENST00000258530"
"ENST00000242607.13",259.870080618577,-24.205005550894,3.20742453504954,-7.54655496532831,4.46922508501585e-14,3.22284759330663e-09,"ENST00000242607"
"ENST00000306014.10",126.50740796629,21.5336034870603,3.8429833126508,5.60335596987198,2.10240825992409e-08,0.00151608864439646,"ENST00000306014"
"ENST00000546126.7",9.99473818690409,-21.4609720145266,3.78174216572326,-5.67489032146173,1.38777541890653e-08,0.00100075261008188,"ENST00000546126"
"ENST00000400445.8",30.5692040296208,-22.1856359023029,3.34335123829089,-6.63574788320599,3.22861284669856e-11,2.32821729601127e-06,"ENST00000400445"
"ENST00000680671.1",55.7659849159295,21.1121809969574,3.31354292009072,6.37148258106141,1.87209557769934e-10,1.35000556299054e-05,"ENST00000680671"
"ENST00000378319.8",339.388283531141,22.4367335131758,4.06930170420174,5.51365692300691,3.51453384163795e-08,0.00253440064388196,"ENST00000378319"
"ENST00000703122.1",16.5545223223185,19.1787726878228,3.58999107309606,5.34228979886649,9.17797700438359e-08,0.00661842277740109,"ENST00000703122"
"ENST00000487903.5",44.2880311846909,-22.8464704169729,4.15472561168825,-5.49891197452371,3.82141829601019e-08,0.00275570116161887,"ENST00000487903"
"ENST00000252457.9",104.411543815646,21.2645241032609,3.58751312843845,5.92737178707324,3.07821516717683e-09,0.000221976252135456,"ENST00000252457"
"ENST00000351487.5",74.149372369504,-9.31130903130746,1.6014085665156,-5.81444937038604,6.08337937281905e-09,0.000438684653332728,"ENST00000351487"
"ENST00000361283.4",275.060965652475,22.7945037973595,3.93736373814319,5.78928067441114,7.06884920967726e-09,0.000509748854208247,"ENST00000361283"
"ENST00000554335.6",79.44049053891,-23.0404312106394,2.3622775816611,-9.75348172014481,1.78247805311461e-22,1.28538057366201e-17,"ENST00000554335"
"ENST00000358025.7",307.016668409907,20.6270588978087,3.37913548798997,6.10424144610977,1.0329004596113e-09,7.448451794349e-05,"ENST00000358025"
"ENST00000358377.7",84.0257524810034,-22.2536961976362,4.17785682078791,-5.32658182226534,1.00078208818686e-07,0.00721683979433305,"ENST00000358377"
"ENST00000700379.1",29.1879105713482,-21.5686747121576,3.06122139872021,-7.04577418711849,1.84433147628711e-12,1.32998431418016e-07,"ENST00000700379"
"ENST00000392908.7",35.1958311636777,-22.4330768594992,3.48497977632089,-6.43707519105948,1.21797606753423e-10,8.78306901820284e-06,"ENST00000392908"
"ENST00000560877.5",43.3391903718022,20.4991261731681,2.54278400353296,8.06168598854107,7.52492943947654e-16,5.42637711739533e-11,"ENST00000560877"
"ENST00000676694.1",84.9430742217219,20.2339516974029,3.69097431506064,5.48200826400779,4.20524584031023e-08,0.00303248688036451,"ENST00000676694"
"ENST00000352127.11",117.989546141851,19.7127313238032,3.32597222485197,5.92690798092293,3.08691838301926e-09,0.000222603858436285,"ENST00000352127"
"ENST00000674757.1",49.6409602192053,-21.7602543547256,3.54579980395725,-6.1369100225118,8.41420101521593e-10,6.06764863609251e-05,"ENST00000674757"
"ENST00000416810.7",87.7217086177926,-21.9654753701595,3.74187753815504,-5.87017483768047,4.3533580216809e-09,0.000313929353659453,"ENST00000416810"
"ENST00000693281.1",115.571469751975,-20.8898176878298,3.72549420545057,-5.6072608185156,2.05553784599035e-08,0.00148228945150056,"ENST00000693281"
"ENST00000684038.1",39.2423326195271,-22.3165757823964,2.86688651822867,-7.7842550238734,7.01251795421e-15,5.05686694713991e-10,"ENST00000684038"
"ENST00000559454.5",73.826867013727,-21.1358385038988,3.01827973631343,-7.00261087453558,2.5123591584738e-12,1.81171243635863e-07,"ENST00000559454"
"ENST00000688792.1",71.2818969775912,-22.3678656115378,4.18987092195394,-5.3385572081315,9.36891453852182e-08,0.00675611165201886,"ENST00000688792"
"ENST00000261844.11",36.449048107906,-21.2388087014985,3.89195514057501,-5.45710521688093,4.83959602965888e-08,0.00348992948890761,"ENST00000261844"
"ENST00000332680.8",293.775344112007,22.595248611167,2.77993949362645,8.12796417438976,4.3656019105965e-16,3.14812284976935e-11,"ENST00000332680"
"ENST00000557907.5",57.8654384536187,18.7762138458188,3.1428560143525,5.97425200520588,2.31148260084472e-09,0.000166685633312114,"ENST00000557907"
"ENST00000567027.6",17.0144018788588,-20.043750358047,3.72592380896268,-5.3795384408645,7.46770485081017e-08,0.00538511132201623,"ENST00000567027"
"ENST00000704311.1",61.2689843451006,-24.0670116727277,3.7053686783982,-6.49517329086176,8.29378876342882e-11,5.98081695308379e-06,"ENST00000704311"
"ENST00000559602.5",46.6476566656643,-23.0313458949244,4.21696461994664,-5.46159334275273,4.7188002314961e-08,0.00340282122293646,"ENST00000559602"
"ENST00000409931.7",93.8014095308987,-23.134158992644,2.85784043409027,-8.09497924260708,5.72741179219378e-16,4.13015119158678e-11,"ENST00000409931"
"ENST00000677316.1",48.9294722682325,20.9593018866975,2.96266255654186,7.07448164841358,1.50008415561078e-12,1.08174068629405e-07,"ENST00000677316"
"ENST00000535977.5",49.4361049969676,20.2870920329267,2.70080990780692,7.51148460107656,5.84605490189663e-14,4.2157071108557e-09,"ENST00000535977"
"ENST00000652541.1",37.9900242995868,18.0958124716329,2.67245691660947,6.77122701554753,1.27694719421952e-11,9.20832160695582e-07,"ENST00000652541"
"ENST00000674581.1",21.298335761318,18.8403639813873,2.9509982412274,6.38440366319943,1.72066661904097e-10,1.24080711232282e-05,"ENST00000674581"
"ENST00000359210.8",57.3815948485959,19.8148549599957,3.59428563563958,5.51287709677801,3.53014755215249e-08,0.0025456600028082,"ENST00000359210"
"ENST00000348022.6",87.5255689170091,20.2939532919351,3.27124367833667,6.20374245621897,5.51359891850416e-10,3.97596645211172e-05,"ENST00000348022"
"ENST00000426488.6",67.1022733682943,20.4463288940222,2.55732345687188,7.99520640968592,1.29356969542555e-15,9.32818978765269e-11,"ENST00000426488"
"ENST00000646677.2",19.6300699090984,-21.569559233935,3.16441776962031,-6.81628053065922,9.34277758712756e-12,6.73726377362942e-07,"ENST00000646677"
"ENST00000300589.6",80.8884644620793,20.2281057299533,3.81747894915028,5.29881264556961,1.16558158339393e-07,0.00840524191417028,"ENST00000300589"
"ENST00000563391.1",37.2328729267487,18.7776913204901,2.63371561652364,7.1297338264925,1.0056320573745e-12,7.251813892139e-08,"ENST00000563391"
"ENST00000698444.1",58.2178726217722,-22.6006923720608,4.08370067657606,-5.53436555761725,3.12356910641931e-08,0.00225246815402109,"ENST00000698444"
"ENST00000449359.7",53.2935444178985,18.805671598687,3.2610198660744,5.76680681842186,8.07875652124994e-09,0.000582575290260376,"ENST00000449359"
"ENST00000611294.4",58.4722797150071,-22.4133740174115,3.68246161422228,-6.08651938986881,1.15391688808955e-09,8.32112546339139e-05,"ENST00000611294"
"ENST00000393430.6",96.3549080796513,-23.3951753083504,2.94412723981094,-7.94638730011302,1.92029418973817e-15,1.38476254610399e-10,"ENST00000393430"
"ENST00000565624.3",16.7067823712047,-21.6985419953471,3.92652088744877,-5.52614964171133,3.2733496639807e-08,0.00236047790968976,"ENST00000565624"
"ENST00000643964.1",88.0825132198812,21.320005647513,3.28936129160131,6.48150317265212,9.08132583698593e-11,6.5487256875673e-06,"ENST00000643964"
"ENST00000674799.1",57.3469651299734,-24.7340019196816,3.65106932646408,-6.77445419630953,1.24876788107589e-11,9.00511494401447e-07,"ENST00000674799"
"ENST00000574581.5",21.8189040348897,-21.0407611439882,3.68076020277158,-5.71641725753955,1.08793406368487e-08,0.000784531012004431,"ENST00000574581"
"ENST00000574561.1",11.1478844555062,-21.2226576347365,3.68249262489089,-5.7631229160616,8.25716136411827e-09,0.000595440420289297,"ENST00000574561"
"ENST00000572834.5",30.7011504618931,-21.2299331780663,2.98372456625652,-7.11524562895633,1.11713701583403e-12,8.05589844858233e-08,"ENST00000572834"
"ENST00000575543.5",41.8943575644415,-22.2182709381352,2.79553193310236,-7.9477793385384,1.89884487743083e-15,1.36929501801292e-10,"ENST00000575543"
"ENST00000575858.5",44.8282131063648,20.203847035514,2.67868444639662,7.54245131885257,4.6121831474937e-14,3.32593751132066e-09,"ENST00000575858"
"ENST00000437099.6",234.511802121054,22.4122924985521,3.63649303051855,6.16316113091963,7.13068812533591e-10,5.14208182094223e-05,"ENST00000437099"
"ENST00000469739.6",15.1090591599861,-20.4883787485366,3.19440252919517,-6.41383750522469,1.41901458659767e-10,1.02327979868731e-05,"ENST00000469739"
"ENST00000644418.1",65.3768593484528,-22.4105522727274,4.15691685415825,-5.39114758822026,7.00091447128508e-08,0.0050484994435331,"ENST00000644418"
"ENST00000577789.5",33.5113416066046,-22.6990900306038,3.88632137562386,-5.84076504145517,5.19616458931932e-09,0.000374705820864995,"ENST00000577789"
"ENST00000685675.1",75.2668009589313,-23.6595897527657,4.30108155382038,-5.50084657933313,3.77971996956143e-08,0.00272563166445014,"ENST00000685675"
"ENST00000621136.4",70.6122459144006,-21.7013527418757,3.53257188574712,-6.14321617330258,8.08671071459406e-10,5.83148883050807e-05,"ENST00000621136"
"ENST00000685611.1",51.1582302330468,-21.0207999539045,3.59191551344913,-5.85225344950258,4.84956842687814e-09,0.000349712078399037,"ENST00000685611"
"ENST00000674303.1",222.121014337885,22.3929731947521,3.41178793199943,6.56341297907955,5.2589931460083e-11,3.79236513744951e-06,"ENST00000674303"
"ENST00000698802.1",33.3200883229213,-25.347729120753,4.01478126507993,-6.31360152574796,2.72615336496017e-10,1.96588371454007e-05,"ENST00000698802"
"ENST00000591295.5",73.3835436120254,-22.233179498506,2.96722344865892,-7.49292390114892,6.73559579266442e-14,4.85717283800616e-09,"ENST00000591295"
"ENST00000586016.5",15.0539913370878,-21.492876645837,3.95231432824277,-5.43804840932096,5.38673404709437e-08,0.00388448165604069,"ENST00000586016"
"ENST00000528677.2",31.4200667055828,-21.1926070456622,3.88929818587581,-5.4489540356212,5.06669041956419e-08,0.00365369179535613,"ENST00000528677"
"ENST00000640051.2",73.904081531835,-21.3933950242753,2.93299808092469,-7.29403648894668,3.00803912754646e-13,2.1691571756563e-08,"ENST00000640051"
"ENST00000546360.5",53.9807063404385,20.3493356500938,3.65500894452722,5.56752006874391,2.58390326540588e-08,0.00186330432274949,"ENST00000546360"
"ENST00000647930.1",128.622292280512,20.9379190561185,3.89127813135182,5.38073053360611,7.41841698778466e-08,0.00534956885823127,"ENST00000647930"
"ENST00000572105.7",107.806090728655,-24.1723963451959,2.8946802347041,-8.35062749086923,6.79012555596743e-17,4.89649534091923e-12,"ENST00000572105"
"ENST00000325971.12",124.288131311493,20.7035548736034,3.26851636490942,6.33423625956886,2.3851978822454e-10,1.72001389684481e-05,"ENST00000325971"
"ENST00000262173.7",498.750431402402,-25.5145862662469,2.85283397050975,-8.94359311828015,3.76717634874769e-19,2.71658620860893e-14,"ENST00000262173"
"ENST00000618619.4",403.221924519191,-25.3683253643737,2.90316484729413,-8.7381622121865,2.36933135740164e-18,1.70857222844947e-13,"ENST00000618619"
"ENST00000585949.1",24.8312912197905,-21.0223189612905,3.39690554417415,-6.18866750573761,6.06749106909978e-10,4.37538915974923e-05,"ENST00000585949"
"ENST00000679472.1",214.269983307238,21.6631084122289,4.07044104898446,5.32205433060717,1.0260191654948e-07,0.00739882940621607,"ENST00000679472"
"ENST00000650932.1",157.189146441142,22.0751231721513,3.72793518015355,5.92154157874656,3.18937643587437e-09,0.000229992313543773,"ENST00000650932"
"ENST00000453372.7",311.10050499719,-10.802265152844,1.71703434136639,-6.29123418943834,3.14951758623042e-10,2.27118012178248e-05,"ENST00000453372"
"ENST00000643296.1",162.956440860989,21.3747330162475,3.39359618865394,6.29854933468844,3.00444104994915e-10,2.16656252993933e-05,"ENST00000643296"
"ENST00000441304.2",10.7408759647015,-23.4537992504383,4.35905720984159,-5.3804752086038,7.42894698237579e-08,0.00535716224793083,"ENST00000441304"
"ENST00000222214.10",45.9391964153202,19.3591173839436,3.57758170466242,5.4112299821732,6.25933218906039e-08,0.00451372962817523,"ENST00000222214"
"ENST00000593274.1",31.2551943420529,19.3907157898197,2.86226334228317,6.77460927629116,1.24742919270416e-11,8.99546139442826e-07,"ENST00000593274"
"ENST00000699206.1",17.4345449208866,-22.0798114436899,3.58186819263158,-6.16432829357352,7.07829565110273e-10,5.1043005599232e-05,"ENST00000699206"
"ENST00000262630.7",119.464324799037,-23.558249421443,4.36936938792334,-5.39168180345577,6.9801289416219e-08,0.00503351058238238,"ENST00000262630"
"ENST00000356508.9",147.440608362171,-23.8094423037619,4.36484835720763,-5.45481546098746,4.90237306208709e-08,0.00353519926253224,"ENST00000356508"
"ENST00000417807.7",42.9204021842872,18.7503000703628,3.11504229400652,6.01927624110891,1.7519865815397e-09,0.000126339256367991,"ENST00000417807"
"ENST00000313040.12",78.864302565415,20.2493918718997,3.76138762474107,5.38348978943474,7.30553934961461e-08,0.00526817053579409,"ENST00000313040"
"ENST00000601048.6",62.0519533419927,-23.2385505754402,4.09401334541268,-5.676227362932,1.3769773539692e-08,0.000992965909494267,"ENST00000601048"
"ENST00000549533.1",21.1571558408402,-21.5239387241294,3.36899331001712,-6.38883391668712,1.67155482868541e-10,1.20539161806162e-05,"ENST00000549533"
"ENST00000596049.5",48.8525078870012,-30,3.6131732735463,-8.30295082155173,1.01556920958747e-16,7.32347268417716e-12,"ENST00000596049"
"ENST00000309877.11",49.1641476142824,-23.4396985241068,4.29755526516884,-5.45419362354282,4.91955748605601e-08,0.00354759129434471,"ENST00000309877"
"ENST00000502616.5",13.1324582406436,-21.5992205373697,2.86860477427648,-7.52952122615686,5.09267072571109e-14,3.67242671372478e-09,"ENST00000502616"
"ENST00000555944.5",15.4515837524984,-21.5916284595405,2.95664539236409,-7.3027453732881,2.8195446661231e-13,2.03323004963469e-08,"ENST00000555944"
"ENST00000342704.11",174.131632453524,-24.2557531199068,3.46678674679166,-6.99660950946992,2.62230823533646e-12,1.89099891466583e-07,"ENST00000342704"
"ENST00000397137.5",74.6676401497509,-23.1064980908251,4.27753770026167,-5.40182219537461,6.59673214894237e-08,0.00475703548724532,"ENST00000397137"
"ENST00000414542.6",78.1553916405352,20.6138123170176,3.84977146401579,5.35455481181079,8.576731965935e-08,0.00618485295527505,"ENST00000414542"
"ENST00000446994.6",152.158816607383,-22.5348062497713,3.03075822213869,-7.43536917104174,1.04276327076978e-13,7.51957449817503e-09,"ENST00000446994"
"ENST00000352431.6",62.8792720727616,-21.7266111660107,3.20635525039949,-6.77610853111293,1.23455952839338e-11,8.90265567115036e-07,"ENST00000352431"
"ENST00000692154.1",20.3745394574611,-21.0407632054013,3.38157904108169,-6.22217104784009,4.90322049368001e-10,3.53581036240253e-05,"ENST00000692154"
"ENST00000347458.9",134.117648045481,-24.2260487121578,4.31930136977815,-5.60878869941,2.03747597315156e-08,0.00146926467375905,"ENST00000347458"
"ENST00000468975.6",77.3721135110982,-22.4062090140658,3.14945510826759,-7.11431287121622,1.12471752147442e-12,8.11056299085631e-08,"ENST00000468975"
"ENST00000448100.6",45.4059284179109,-21.0798252476171,3.19756600791542,-6.59245976328089,4.32598450711041e-11,3.11955394776746e-06,"ENST00000448100"
"ENST00000696812.1",51.7443134815838,-20.3948219288709,3.03098240881854,-6.72878267769978,1.7108835832921e-11,1.2337523695836e-06,"ENST00000696812"
"ENST00000398449.8",115.47105994956,20.4517662620669,3.40362323646345,6.0088220232382,1.86876130847481e-09,0.000134760115476735,"ENST00000398449"
"ENST00000474596.5",15.7725788345845,-21.0729143178178,3.43584259790246,-6.13325951854796,8.60965257662125e-10,6.20859266605311e-05,"ENST00000474596"
"ENST00000266095.9",38.7776675185651,-30,5.06347478107574,-5.92478511241375,3.12706027542801e-09,0.000225498570581665,"ENST00000266095"
"ENST00000405237.7",140.325871507592,-23.8659093661984,2.96695574563678,-8.04390473342777,8.70201801011371e-16,6.2751992274532e-11,"ENST00000405237"
"ENST00000468532.5",60.9850663575765,-22.5324112276986,3.26845287792772,-6.89390732228781,5.4280394688826e-12,3.91426782180062e-07,"ENST00000468532"
"ENST00000337339.7",78.4635104140865,20.6248796842555,3.60448156588833,5.72201003313286,1.05271089563099e-08,0.000759130881057421,"ENST00000337339"
"ENST00000646122.1",53.576404670115,-22.0175847194086,3.47472699018055,-6.33649342282991,2.35053210754154e-10,1.69501571339035e-05,"ENST00000646122"
"ENST00000474671.6",28.4637784376988,-22.2417267829491,4.08701851805164,-5.44204208635497,5.26732265430532e-08,0.00379837171247265,"ENST00000474671"
"ENST00000677245.1",49.8627724068732,-23.2179172634191,4.39949361781875,-5.27740673821695,1.31024849074676e-07,0.00944846391647304,"ENST00000677245"
"ENST00000471419.7",119.76116868454,-23.1107369653461,3.88008844568634,-5.95623973238014,2.58107634310291e-09,0.000186126577253837,"ENST00000471419"
"ENST00000644766.1",80.4126206955857,21.24108214337,2.53104271791823,8.39222585734972,4.77023369193898e-17,3.43991091993104e-12,"ENST00000644766"
