"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"lcl|KC207814.1_cds_AFY97930.1_19",462.793260374964,1.56112102836342,1.90392579938611,0.819948460631599,0.412245488980256,1
"lcl|KC207814.1_cds_AFY97932.1_20",389.193086884581,1.42852378340603,2.08095771818438,0.686474199318381,NA,NA
"lcl|KC207814.1_cds_AFY97931.1_21",86.3863028203345,0.992094715748351,1.1529007498394,0.860520487896766,0.389502194797143,1
"lcl|KC207814.1_cds_AFY97933.1_22",27.8305535055023,0.891141218909448,1.46137328149921,0.609797120414871,0.541996209275275,1
"lcl|KC207814.1_cds_AFY97934.1_23",69.4991287209,1.56297364565926,1.83875092468717,0.850019230269142,0.395314394884409,1
"lcl|KC207814.1_cds_AFY97935.1_24",38.3221489651579,1.61725183684171,1.91174606522762,0.845955363140323,0.397577645807929,1
"lcl|KC207814.1_cds_AFY97936.1_25",136.928136182599,2.31631261058549,2.10013396188994,1.10293564725795,0.270055112413032,1
"lcl|KC207814.1_cds_AFY97937.1_26",359.226984433322,2.23854846567056,1.79014784889558,1.25048244872714,0.211123362833361,1
"lcl|KC207814.1_cds_AFY97938.1_27",7.66436002904524,2.40217687635633,3.46029681784703,0.694211220253338,0.487549757122391,1
"lcl|KC207814.1_cds_AFY97915.1_28",456.192459529889,0.100146188916626,1.34939625490404,0.0742155527352845,0.940838870686052,1
"lcl|KC207814.1_cds_AFY97914.1_29",404.619737080824,0.0108931681266426,1.19799565215367,0.00909282776365645,0.992745073085785,1
"lcl|KC207814.1_cds_AFY97990.1_30",1071.77775089493,-0.0709807851241457,1.34990390319118,-0.0525821022936127,0.958064877541173,1
"lcl|KC207814.1_cds_AFY97939.1_31",151.781279187328,0.639595791464042,1.07277540818497,0.596206611919054,0.551037209104271,1
"lcl|KC207814.1_cds_AFY97941.1_32",111.056472540387,1.30638130111496,1.46397712777874,0.892350895602519,0.37220488220735,1
"lcl|KC207814.1_cds_AFY97940.1_33",98.6896491180179,0.838829038224261,1.07443217259228,0.780718466574228,0.434968097029114,1
"lcl|KC207814.1_cds_AFY97942.1_34",45.9854611957988,0.96477395921124,0.99694908644141,0.967726408832954,0.333181025309199,1
